time, iteration, regSquaredError
2017-06-16 14:04:29,71,108215.817099233
2017-06-16 14:05:10,72,108170.432718735
2017-06-16 14:05:52,73,108125.858769216
2017-06-16 14:06:33,74,108082.010518492
2017-06-16 14:07:14,75,108038.807462399
2017-06-16 14:07:56,76,107996.17333
2017-06-16 14:08:37,77,107954.036100234
2017-06-16 14:09:19,78,107912.32802819
2017-06-16 14:10:00,79,107870.985678636
2017-06-16 14:10:42,80,107829.949963671
2017-06-16 14:11:24,81,107789.166180874
2017-06-16 14:12:05,82,107748.584048027
2017-06-16 14:12:46,83,107708.157730088
2017-06-16 14:13:28,84,107667.84585414
2017-06-16 14:14:09,85,107627.611508072
2017-06-16 14:14:51,86,107587.422218918
2017-06-16 14:15:32,87,107547.249907333
2017-06-16 14:16:14,88,107507.070815245
2017-06-16 14:16:55,89,107466.865404464
2017-06-16 14:17:37,90,107426.618224918
2017-06-16 14:18:19,91,107386.317752306
2017-06-16 14:19:00,92,107345.956195864
2017-06-16 14:19:42,93,107305.529278115
2017-06-16 14:20:24,94,107265.035989381
2017-06-16 14:21:05,95,107224.478320944
2017-06-16 14:21:47,96,107183.860981246
2017-06-16 14:22:29,97,107143.191100335
2017-06-16 14:23:11,98,107102.477927981
2017-06-16 14:23:52,99,107061.732531062
2017-06-16 14:24:33,100,107020.967495667
2017-06-16 14:25:14,101,106980.196639091
2017-06-16 14:25:56,102,106939.434736304
2017-06-16 14:26:37,103,106898.697264729
2017-06-16 14:27:18,104,106858.000170475
2017-06-16 14:28:00,105,106817.359658243
2017-06-16 14:28:41,106,106776.792006043
2017-06-16 14:29:23,107,106736.313405413
2017-06-16 14:30:04,108,106695.939826507
2017-06-16 14:30:47,109,106655.686907172
2017-06-16 14:31:29,110,106615.569864352
2017-06-16 14:32:11,111,106575.603425729
2017-06-16 14:32:52,112,106535.801779336
2017-06-16 14:33:33,113,106496.178538573
2017-06-16 14:34:15,114,106456.746720279
2017-06-16 14:34:57,115,106417.518733251
2017-06-16 14:35:38,116,106378.506375108
2017-06-16 14:36:19,117,106339.720835374
2017-06-16 14:37:02,118,106301.172703078
2017-06-16 14:37:43,119,106262.871977351
2017-06-16 14:38:25,120,106224.828079887
2017-06-16 14:39:07,121,106187.049868266
2017-06-16 14:39:48,122,106149.545649566
2017-06-16 14:40:29,123,106112.323193786
2017-06-16 14:41:11,124,106075.389746802
2017-06-16 14:41:53,125,106038.752042804
2017-06-16 14:42:34,126,106002.416316151
2017-06-16 14:43:15,127,105966.38831282
2017-06-16 14:43:56,128,105930.673301476
2017-06-16 14:44:38,129,105895.276084435
2017-06-16 14:45:19,130,105860.201008625
2017-06-16 14:46:01,131,105825.451976686
2017-06-16 14:46:42,132,105791.032458432
2017-06-16 14:47:24,133,105756.945502669
2017-06-16 14:48:06,134,105723.193749559
2017-06-16 14:48:48,135,105689.779443446
2017-06-16 14:49:30,136,105656.704446312
2017-06-16 14:50:12,137,105623.970251671
2017-06-16 14:50:53,138,105591.577999016
2017-06-16 14:51:34,139,105559.528488669
2017-06-16 14:52:15,140,105527.82219696
2017-06-16 14:52:57,141,105496.459291716
2017-06-16 14:53:38,142,105465.439647865
2017-06-16 14:54:19,143,105434.762863191
2017-06-16 14:55:01,144,105404.42827399
2017-06-16 14:55:43,145,105374.434970713
2017-06-16 14:56:25,146,105344.781813364
2017-06-16 14:57:07,147,105315.467446667
2017-06-16 14:57:49,148,105286.490314923
2017-06-16 14:58:30,149,105257.848676432
2017-06-16 14:59:12,150,105229.540617566
2017-06-16 14:59:53,151,105201.564066296
2017-06-16 15:00:34,152,105173.916805277
2017-06-16 15:01:16,153,105146.59648435
2017-06-16 15:01:58,154,105119.600632538
2017-06-16 15:02:39,155,105092.926669486
2017-06-16 15:03:20,156,105066.571916307
2017-06-16 15:04:02,157,105040.533605888
2017-06-16 15:04:43,158,105014.808892616
2017-06-16 15:05:25,159,104989.394861556
2017-06-16 15:06:06,160,104964.288537079
2017-06-16 15:06:48,161,104939.486890928
2017-06-16 15:07:29,162,104914.98684979
2017-06-16 15:08:10,163,104890.78530233
2017-06-16 15:08:52,164,104866.879105724
2017-06-16 15:09:34,165,104843.265091743
2017-06-16 15:10:15,166,104819.940072329
2017-06-16 15:10:56,167,104796.900844769
2017-06-16 15:11:38,168,104774.144196426
2017-06-16 15:12:19,169,104751.666909037
2017-06-16 15:13:00,170,104729.465762687
2017-06-16 15:13:42,171,104707.537539374
2017-06-16 15:14:23,172,104685.879026249
2017-06-16 15:15:05,173,104664.48701851
2017-06-16 15:15:46,174,104643.358322032
2017-06-16 15:16:28,175,104622.4897557
2017-06-16 15:17:09,176,104601.878153454
2017-06-16 15:17:52,177,104581.520366137
2017-06-16 15:18:34,178,104561.413263095
2017-06-16 15:19:16,179,104541.553733591
2017-06-16 15:19:58,180,104521.938688002
2017-06-16 15:20:40,181,104502.565058884
2017-06-16 15:21:22,182,104483.429801877
2017-06-16 15:22:03,183,104464.529896456
2017-06-16 15:22:45,184,104445.8623466
2017-06-16 15:23:26,185,104427.424181291
2017-06-16 15:24:08,186,104409.21245501
2017-06-16 15:24:50,187,104391.224248054
2017-06-16 15:25:32,188,104373.45666685
2017-06-16 15:26:14,189,104355.906844191
2017-06-16 15:26:55,190,104338.57193941
2017-06-16 15:27:36,191,104321.449138523
2017-06-16 15:28:18,192,104304.535654324
2017-06-16 15:29:00,193,104287.828726458
2017-06-16 15:29:41,194,104271.325621493
2017-06-16 15:30:23,195,104255.02363292
2017-06-16 15:31:04,196,104238.920081189
2017-06-16 15:31:46,197,104223.012313727
2017-06-16 15:32:28,198,104207.297704905
2017-06-16 15:33:09,199,104191.773656084
2017-06-16 15:33:51,200,104176.43759555
2017-06-16 15:34:33,201,104161.286978556
2017-06-16 15:35:14,202,104146.319287314
2017-06-16 15:35:56,203,104131.532030935
2017-06-16 15:36:37,204,104116.922745502
2017-06-16 15:37:19,205,104102.488994006
2017-06-16 15:38:00,206,104088.22836639
2017-06-16 15:38:42,207,104074.138479518
2017-06-16 15:39:24,208,104060.216977209
2017-06-16 15:40:05,209,104046.461530221
2017-06-16 15:40:47,210,104032.869836274
2017-06-16 15:41:29,211,104019.439620045
2017-06-16 15:42:11,212,104006.168633175
2017-06-16 15:42:53,213,103993.054654286
2017-06-16 15:43:34,214,103980.095488975
2017-06-16 15:44:16,215,103967.2889698
2017-06-16 15:44:58,216,103954.632956314
2017-06-16 15:45:40,217,103942.125335021
2017-06-16 15:46:22,218,103929.76401938
2017-06-16 15:47:04,219,103917.546949785
2017-06-16 15:47:45,220,103905.472093548
2017-06-16 15:48:27,221,103893.537444838
2017-06-16 15:49:09,222,103881.741024702
2017-06-16 15:49:51,223,103870.080880949
2017-06-16 15:50:32,224,103858.555088152
2017-06-16 15:51:14,225,103847.161747548
2017-06-16 15:51:55,226,103835.898986991
2017-06-16 15:52:36,227,103824.764960844
2017-06-16 15:53:18,228,103813.757849926
2017-06-16 15:53:59,229,103802.875861378
2017-06-16 15:54:41,230,103792.117228564
2017-06-16 15:55:23,231,103781.480210974
2017-06-16 15:56:05,232,103770.963094038
2017-06-16 15:56:46,233,103760.564189052
2017-06-16 15:57:28,234,103750.281832984
2017-06-16 15:58:10,235,103740.114388345
2017-06-16 15:58:52,236,103730.060242985
2017-06-16 15:59:33,237,103720.117809954
2017-06-16 16:00:14,238,103710.28552728
2017-06-16 16:00:56,239,103700.561857808
2017-06-16 16:01:38,240,103690.945288958
2017-06-16 16:02:20,241,103681.434332538
2017-06-16 16:03:02,242,103672.02752452
2017-06-16 16:03:43,243,103662.72342479
2017-06-16 16:04:25,244,103653.520616932
2017-06-16 16:05:07,245,103644.417707971
2017-06-16 16:05:48,246,103635.413328133
2017-06-16 16:06:29,247,103626.506130572
2017-06-16 16:07:11,248,103617.694791108
2017-06-16 16:07:52,249,103608.978007966
2017-06-16 16:08:34,250,103600.3545015
2017-06-16 16:09:15,251,103591.823013885
2017-06-16 16:09:57,252,103583.38230886
2017-06-16 16:10:38,253,103575.031171436
2017-06-16 16:11:19,254,103566.768407572
2017-06-16 16:12:01,255,103558.592843908
2017-06-16 16:12:42,256,103550.503327451
2017-06-16 16:13:23,257,103542.498725269
2017-06-16 16:14:05,258,103534.577924171
2017-06-16 16:14:46,259,103526.73983042
2017-06-16 16:15:28,260,103518.983369398
2017-06-16 16:16:10,261,103511.30748532
2017-06-16 16:16:51,262,103503.711140886
2017-06-16 16:17:32,263,103496.193316986
2017-06-16 16:18:14,264,103488.753012374
2017-06-16 16:18:55,265,103481.389243368
2017-06-16 16:19:37,266,103474.101043509
2017-06-16 16:20:18,267,103466.887463249
2017-06-16 16:21:00,268,103459.747569655
2017-06-16 16:21:41,269,103452.680446069
2017-06-16 16:22:22,270,103445.685191802
2017-06-16 16:23:04,271,103438.760921833
2017-06-16 16:23:46,272,103431.90676649
2017-06-16 16:24:27,273,103425.121871117
2017-06-16 16:25:08,274,103418.405395819
2017-06-16 16:25:49,275,103411.756515106
2017-06-16 16:26:31,276,103405.174417617
2017-06-16 16:27:12,277,103398.658305814
2017-06-16 16:27:53,278,103392.207395694
2017-06-16 16:28:34,279,103385.820916476
2017-06-16 16:29:16,280,103379.498110342
2017-06-16 16:29:58,281,103373.238232115
2017-06-16 16:30:39,282,103367.040549002
2017-06-16 16:31:20,283,103360.904340299
2017-06-16 16:32:02,284,103354.828897133
2017-06-16 16:32:44,285,103348.813522177
2017-06-16 16:33:25,286,103342.857529389
2017-06-16 16:34:07,287,103336.960243744
2017-06-16 16:34:48,288,103331.121000988
2017-06-16 16:35:30,289,103325.33914736
2017-06-16 16:36:11,290,103319.614039385
2017-06-16 16:36:52,291,103313.945043584
2017-06-16 16:37:34,292,103308.331536258
2017-06-16 16:38:15,293,103302.772903252
2017-06-16 16:38:57,294,103297.268539722
2017-06-16 16:39:38,295,103291.81784991
2017-06-16 16:40:19,296,103286.42024693
2017-06-16 16:41:00,297,103281.075152536
2017-06-16 16:41:42,298,103275.781996919
2017-06-16 16:42:24,299,103270.540218524
2017-06-16 16:43:05,300,103265.349263806
2017-06-16 16:43:47,301,103260.208587073
2017-06-16 16:44:28,302,103255.117650274
2017-06-16 16:45:09,303,103250.07592282
time, iteration, regSquaredError
2017-06-17 16:29:19,1,723625.011186657
2017-06-17 16:30:03,2,239471.15276792
2017-06-17 16:30:46,3,161619.528851565
2017-06-17 16:31:30,4,138918.05559772
2017-06-17 16:32:14,5,128750.8632096
2017-06-17 16:32:57,6,123268.761606624
2017-06-17 16:33:40,7,119971.006735884
2017-06-17 16:34:24,8,117836.793743398
2017-06-17 16:35:07,9,116380.446829678
2017-06-17 16:35:51,10,115345.38457092
2017-06-17 16:36:34,11,114585.329915444
2017-06-17 16:37:17,12,114011.902491402
2017-06-17 16:38:00,13,113569.187451445
2017-06-17 16:38:43,14,113220.454096532
2017-06-17 16:39:27,15,112940.80219157
2017-06-17 16:40:10,16,112712.890881582
2017-06-17 16:40:53,17,112524.356492052
2017-06-17 16:41:37,18,112366.196934798
2017-06-17 16:42:20,19,112231.73039201
2017-06-17 16:43:03,20,112115.906442095
2017-06-17 16:43:46,21,112014.839726754
2017-06-17 16:44:30,22,111925.487712526
2017-06-17 16:45:13,23,111845.423868818
2017-06-17 16:45:57,24,111772.675335384
2017-06-17 16:46:42,25,111705.605037526
2017-06-17 16:47:25,26,111642.82506202
2017-06-17 16:48:08,27,111583.132534792
2017-06-17 16:48:51,28,111525.462175208
2017-06-17 16:49:35,29,111468.851691827
2017-06-17 16:50:18,30,111412.417559532
2017-06-17 16:51:02,31,111355.339669718
2017-06-17 16:51:45,32,111296.853978596
2017-06-17 16:52:28,33,111236.252638406
2017-06-17 16:53:12,34,111172.891190545
2017-06-17 16:53:55,35,111106.202216784
2017-06-17 16:54:38,36,111035.714379081
2017-06-17 16:55:22,37,110961.075060331
2017-06-17 16:56:05,38,110882.073945157
2017-06-17 16:56:48,39,110798.664040219
2017-06-17 16:57:32,40,110710.976102641
2017-06-17 16:58:15,41,110619.322532884
2017-06-17 16:58:59,42,110524.187734297
2017-06-17 16:59:42,43,110426.203784695
