time, iteration, regSquaredError
2017-05-25 04:28:29,773,84549.0132864589
2017-05-25 04:29:11,774,84548.644452736
2017-05-25 04:29:52,775,84548.2765676732
2017-05-25 04:30:34,776,84547.9096276403
2017-05-25 04:31:16,777,84547.5436290144
2017-05-25 04:31:57,778,84547.1785682035
2017-05-25 04:32:39,779,84546.8144416239
2017-05-25 04:33:21,780,84546.4512457135
2017-05-25 04:34:03,781,84546.088976942
2017-05-25 04:34:44,782,84545.7276317759
2017-05-25 04:35:26,783,84545.3672067177
2017-05-25 04:36:07,784,84545.0076982786
2017-05-25 04:36:48,785,84544.6491029987
2017-05-25 04:37:29,786,84544.2914174168
2017-05-25 04:38:11,787,84543.9346381122
2017-05-25 04:38:52,788,84543.5787616762
2017-05-25 04:39:33,789,84543.2237847043
2017-05-25 04:40:14,790,84542.8697038203
2017-05-25 04:40:55,791,84542.5165156726
2017-05-25 04:41:37,792,84542.164216914
2017-05-25 04:42:18,793,84541.8128042235
2017-05-25 04:42:59,794,84541.4622742881
2017-05-25 04:43:41,795,84541.1126238186
2017-05-25 04:44:22,796,84540.7638495492
2017-05-25 04:45:03,797,84540.4159482149
2017-05-25 04:45:44,798,84540.0689165808
2017-05-25 04:46:26,799,84539.7227514239
2017-05-25 04:47:07,800,84539.3774495341
2017-05-25 04:47:48,801,84539.0330077258
2017-05-25 04:48:29,802,84538.6894228262
2017-05-25 04:49:11,803,84538.3466916764
2017-05-25 04:49:53,804,84538.0048111362
2017-05-25 04:50:35,805,84537.6637780732
2017-05-25 04:51:16,806,84537.3235893892
2017-05-25 04:51:58,807,84536.984241986
2017-05-25 04:52:41,808,84536.6457327815
2017-05-25 04:53:23,809,84536.3080587175
2017-05-25 04:54:04,810,84535.9712167543
2017-05-25 04:54:47,811,84535.6352038498
2017-05-25 04:55:29,812,84535.3000169874
2017-05-25 04:56:10,813,84534.9656531718
2017-05-25 04:56:53,814,84534.6321094163
2017-05-25 04:57:34,815,84534.2993827484
2017-05-25 04:58:16,816,84533.9674702106
2017-05-25 04:58:57,817,84533.6363688643
2017-05-25 04:59:41,818,84533.3060757856
2017-05-25 05:00:24,819,84532.9765880552
2017-05-25 05:01:05,820,84532.6479027789
2017-05-25 05:01:46,821,84532.3200170753
2017-05-25 05:02:28,822,84531.9929280668
2017-05-25 05:03:09,823,84531.666632915
2017-05-25 05:03:51,824,84531.341128763
2017-05-25 05:04:33,825,84531.0164127904
2017-05-25 05:05:15,826,84530.6924821844
2017-05-25 05:05:56,827,84530.3693341475
2017-05-25 05:06:38,828,84530.0469658926
2017-05-25 05:07:20,829,84529.7253746464
2017-05-25 05:08:01,830,84529.4045576526
2017-05-25 05:08:43,831,84529.084512167
2017-05-25 05:09:25,832,84528.7652354564
2017-05-25 05:10:07,833,84528.4467248052
2017-05-25 05:10:48,834,84528.1289775063
2017-05-25 05:11:29,835,84527.8119908713
2017-05-25 05:12:13,836,84527.4957622191
2017-05-25 05:12:56,837,84527.1802888806
2017-05-25 05:13:38,838,84526.8655682085
2017-05-25 05:14:19,839,84526.5515975598
2017-05-25 05:15:02,840,84526.2383743076
2017-05-25 05:15:44,841,84525.9258958394
2017-05-25 05:16:26,842,84525.6141595501
2017-05-25 05:17:07,843,84525.3031628478
2017-05-25 05:17:49,844,84524.9929031574
2017-05-25 05:18:31,845,84524.6833779178
2017-05-25 05:19:13,846,84524.3745845692
2017-05-25 05:19:55,847,84524.0665205754
2017-05-25 05:20:36,848,84523.7591834039
2017-05-25 05:21:18,849,84523.4525705392
2017-05-25 05:21:59,850,84523.1466794773
2017-05-25 05:22:41,851,84522.8415077252
2017-05-25 05:23:22,852,84522.5370528047
2017-05-25 05:24:03,853,84522.2333122389
2017-05-25 05:24:45,854,84521.9302835726
2017-05-25 05:25:26,855,84521.6279643609
2017-05-25 05:26:07,856,84521.3263521686
2017-05-25 05:26:49,857,84521.0254445714
2017-05-25 05:27:30,858,84520.725239154
2017-05-25 05:28:13,859,84520.4257335202
2017-05-25 05:28:54,860,84520.126925278
2017-05-25 05:29:35,861,84519.8288120478
2017-05-25 05:30:17,862,84519.5313914616
2017-05-25 05:30:58,863,84519.2346611615
2017-05-25 05:31:39,864,84518.9386187997
2017-05-25 05:32:20,865,84518.6432620541
2017-05-25 05:33:02,866,84518.3485885836
2017-05-25 05:33:43,867,84518.0545960816
2017-05-25 05:34:25,868,84517.7612822475
2017-05-25 05:35:06,869,84517.4686447815
2017-05-25 05:35:48,870,84517.1766814105
2017-05-25 05:36:29,871,84516.8853898552
2017-05-25 05:37:11,872,84516.5947678568
2017-05-25 05:37:52,873,84516.304813167
2017-05-25 05:38:34,874,84516.0155235388
2017-05-25 05:39:16,875,84515.726896749
2017-05-25 05:39:57,876,84515.4389305719
2017-05-25 05:40:39,877,84515.1516227967
2017-05-25 05:41:21,878,84514.8649712275
2017-05-25 05:42:03,879,84514.5789736739
2017-05-25 05:42:44,880,84514.2936279491
2017-05-25 05:43:26,881,84514.0089318854
2017-05-25 05:44:07,882,84513.7248833234
2017-05-25 05:44:48,883,84513.4414801097
2017-05-25 05:45:29,884,84513.1587201034
2017-05-25 05:46:11,885,84512.8766011722
2017-05-25 05:46:52,886,84512.5951211907
2017-05-25 05:47:35,887,84512.3142780498
2017-05-25 05:48:17,888,84512.0340696426
2017-05-25 05:48:58,889,84511.7544938749
2017-05-25 05:49:40,890,84511.4755486624
2017-05-25 05:50:22,891,84511.1972319303
2017-05-25 05:51:04,892,84510.9195416044
2017-05-25 05:51:45,893,84510.6424756346
2017-05-25 05:52:27,894,84510.3660319722
2017-05-25 05:53:09,895,84510.0902085702
2017-05-25 05:53:51,896,84509.8150034076
2017-05-25 05:54:33,897,84509.5404144557
2017-05-25 05:55:15,898,84509.2664397044
2017-05-25 05:55:58,899,84508.9930771449
2017-05-25 05:56:40,900,84508.7203247867
2017-05-25 05:57:22,901,84508.4481806402
2017-05-25 05:58:04,902,84508.1766427282
2017-05-25 05:58:46,903,84507.9057090806
2017-05-25 05:59:29,904,84507.6353777381
2017-05-25 06:00:10,905,84507.3656467463
2017-05-25 06:00:52,906,84507.0965141598
2017-05-25 06:01:35,907,84506.8279780438
2017-05-25 06:02:17,908,84506.5600364722
2017-05-25 06:02:57,909,84506.2926875247
2017-05-25 06:03:38,910,84506.0259292885
2017-05-25 06:04:21,911,84505.7597598622
2017-05-25 06:05:03,912,84505.4941773535
2017-05-25 06:05:44,913,84505.2291798727
2017-05-25 06:06:25,914,84504.9647655422
2017-05-25 06:07:07,915,84504.7009324877
2017-05-25 06:07:47,916,84504.437678854
2017-05-25 06:08:28,917,84504.1750027828
2017-05-25 06:09:10,918,84503.9129024277
2017-05-25 06:09:51,919,84503.6513759472
2017-05-25 06:10:33,920,84503.3904215136
2017-05-25 06:11:15,921,84503.1300372988
2017-05-25 06:11:56,922,84502.8702214887
2017-05-25 06:12:37,923,84502.6109722789
2017-05-25 06:13:18,924,84502.352287863
2017-05-25 06:13:59,925,84502.0941664514
2017-05-25 06:14:41,926,84501.8366062586
2017-05-25 06:15:22,927,84501.579605502
2017-05-25 06:16:03,928,84501.3231624177
2017-05-25 06:16:44,929,84501.0672752381
2017-05-25 06:17:25,930,84500.8119422081
2017-05-25 06:18:06,931,84500.5571615758
2017-05-25 06:18:48,932,84500.3029316044
2017-05-25 06:19:30,933,84500.0492505576
2017-05-25 06:20:13,934,84499.7961167082
2017-05-25 06:20:54,935,84499.5435283394
2017-05-25 06:21:37,936,84499.2914837307
2017-05-25 06:22:18,937,84499.03998118
2017-05-25 06:23:00,938,84498.78901899
2017-05-25 06:23:42,939,84498.5385954694
2017-05-25 06:24:24,940,84498.2887089281
2017-05-25 06:25:05,941,84498.0393576922
2017-05-25 06:25:47,942,84497.7905400887
2017-05-25 06:26:29,943,84497.5422544517
2017-05-25 06:27:11,944,84497.2944991293
2017-05-25 06:27:52,945,84497.0472724661
2017-05-25 06:28:32,946,84496.8005728208
2017-05-25 06:29:13,947,84496.5543985487
2017-05-25 06:29:55,948,84496.3087480231
2017-05-25 06:30:36,949,84496.0636196199
2017-05-25 06:31:19,950,84495.8190117222
2017-05-25 06:32:00,951,84495.5749227174
2017-05-25 06:32:41,952,84495.3313510017
2017-05-25 06:33:24,953,84495.0882949736
2017-05-25 06:34:05,954,84494.8457530399
2017-05-25 06:34:47,955,84494.6037236253
2017-05-25 06:35:29,956,84494.3622051373
2017-05-25 06:36:10,957,84494.1211960145
2017-05-25 06:36:52,958,84493.8806946772
2017-05-25 06:37:33,959,84493.6406995753
2017-05-25 06:38:14,960,84493.4012091494
2017-05-25 06:38:56,961,84493.1622218558
2017-05-25 06:39:38,962,84492.9237361484
2017-05-25 06:40:19,963,84492.6857504902
2017-05-25 06:41:01,964,84492.4482633533
2017-05-25 06:41:43,965,84492.2112732117
2017-05-25 06:42:24,966,84491.9747785563
2017-05-25 06:43:06,967,84491.7387778621
2017-05-25 06:43:47,968,84491.5032696319
2017-05-25 06:44:29,969,84491.2682523639
2017-05-25 06:45:10,970,84491.0337245594
2017-05-25 06:45:51,971,84490.7996847372
2017-05-25 06:46:33,972,84490.5661314101
2017-05-25 06:47:14,973,84490.3330631053
2017-05-25 06:47:55,974,84490.1004783424
2017-05-25 06:48:36,975,84489.8683756636
2017-05-25 06:49:18,976,84489.6367536106
2017-05-25 06:49:59,977,84489.405610724
2017-05-25 06:50:41,978,84489.1749455557
2017-05-25 06:51:23,979,84488.9447566702
2017-05-25 06:52:04,980,84488.7150426248
2017-05-25 06:52:46,981,84488.4858019881
2017-05-25 06:53:28,982,84488.257033329
2017-05-25 06:54:10,983,84488.0287352369
2017-05-25 06:54:51,984,84487.8009062926
2017-05-25 06:55:33,985,84487.5735450772
2017-05-25 06:56:14,986,84487.3466501989
2017-05-25 06:56:55,987,84487.1202202521
2017-05-25 06:57:36,988,84486.894253845
2017-05-25 06:58:19,989,84486.6687495907
2017-05-25 06:59:00,990,84486.4437061043
2017-05-25 06:59:41,991,84486.2191220056
2017-05-25 07:00:23,992,84485.9949959236
2017-05-25 07:01:06,993,84485.7713264871
2017-05-25 07:01:47,994,84485.5481123472
2017-05-25 07:02:28,995,84485.3253521282
2017-05-25 07:03:09,996,84485.103044492
2017-05-25 07:03:51,997,84484.8811880827
2017-05-25 07:04:34,998,84484.6597815667
2017-05-25 07:05:16,999,84484.4388235984
